student_id,age,gender,education_level,employment_status,course_id,course_category,course_duration_weeks,course_difficulty,enrollment_type,attendance_pct,live_session_attendance,forum_posts,forum_replies,group_activity_participation,avg_weekly_study_hours,learning_platform_logins,video_completion_pct,learning_streak_days,assignment_completion_pct,quiz_average_score,midterm_score,final_project_score,engagement_score,peer_interaction_score,mentor_interaction_count,support_tickets,feedback_score,course_satisfaction_score,course_fee,scholarship_amount,certificate_issued_flag,legacy_student_reference,learning_cluster_id,batch_reference,administrative_code,student_success_flag
123629,36,Female,Masters,Student,9945,Cybersecurity,24,Beginner,Bootcamp,98.7500172774645,9,4,6,15,11.396180489741443,23,72.82477862911237,88,10.19701976959867,34.65170185750554,93.56186383344858,46.47653245610262,94.17829918783663,20.009635662542237,7.0,4,8.408697321702963,9.538890211187239,5346.0170164288775,32381.868580067687,1,447840,62,9547,686517,1
123630,45,Male,Masters,Professional,4717,Business Analytics,31,Intermediate,Bootcamp,61.362578380788065,55,3,10,25,10.544359694306815,22,36.94482486325777,98,86.67746961892432,74.30934827291156,79.26830893629896,39.149791334074436,25.957740946079422,91.2099746797212,7.0,2,1.8753079671947557,7.5652328919799015,81755.11189541803,34157.4807100174,1,875438,4,9219,577372,1
123631,56,Male,High School,Student,6926,Programming,34,Beginner,Bootcamp,30.29447592489013,16,2,10,17,3.619487347133691,21,56.06305914380334,86,39.08357167258465,21.744688030119143,88.27590241253247,78.83323548663672,78.7692292696479,84.83903959164934,7.0,2,,9.785133188786379,117533.4275722612,24141.15095059699,0,336815,19,6267,291275,0
123632,38,Male,High School,Self Employed,3287,Data Science,36,Beginner,Instructor-Led,78.84573957695055,44,3,21,48,23.125316781889786,17,12.37622524138452,87,31.46258613292715,12.401176045886587,97.95643361959834,67.48497500734163,52.219519183546836,53.85157393671983,11.0,2,3.1093259743570716,1.031602946774115,142372.05652557474,11449.532489353847,1,210556,58,9661,474320,1
123633,43,Female,PhD,Job Seeker,5231,AI,27,Beginner,Instructor-Led,33.05387830900479,46,6,9,39,20.43581211896091,19,92.43999459698973,68,15.690260842050908,66.16552946710326,56.54369609941453,42.48878528940012,4.436877617937862,73.20520725070992,8.0,2,,6.068264249093573,127934.05746442868,13900.035465295785,0,190290,34,1277,635980,0
123634,39,Female,Bachelors,Job Seeker,3274,Business Analytics,42,Beginner,Instructor-Led,23.281521233279918,66,4,12,49,20.217901732332887,24,61.36082399464187,13,73.1415372389198,30.492660816042616,46.906894775052834,43.75704589974364,36.81518164763414,33.17751357901827,10.0,1,,9.160414822666048,74163.38391459058,19453.89490183637,0,968647,32,4990,532539,0
123635,23,Male,High School,Student,9650,AI,22,Beginner,Instructor-Led,57.598025987497905,69,7,15,45,5.341059081700241,30,52.98132613450716,18,74.6158991072817,87.66782969274306,10.025164730261837,28.097617107388906,46.236338042847905,21.968594416105425,7.0,2,2.5151966228901497,4.81639553336348,98430.9316682038,9489.38911286718,0,121578,56,3626,767654,0
123636,28,Female,High School,Job Seeker,6715,Cybersecurity,32,Intermediate,Self-Paced,74.35110868206189,49,3,6,33,7.202658117053453,21,80.65442525914642,109,40.84386604706006,11.226182775272342,4.858681017305266,8.011664890451131,92.38118037131737,86.04232719934699,10.0,0,,7.885275634711852,102160.97303723078,28596.116822496344,0,513496,95,9693,780298,0
123637,31,Male,Masters,Student,4829,Programming,13,Advanced,Bootcamp,59.81900601818631,82,5,11,19,20.56167105845379,26,76.63057519757793,30,52.425210953741,91.03238603919738,92.6420730287773,26.391328117352597,36.62828389337517,15.044122292919615,14.0,0,,3.564905772469685,105948.8947776001,36279.43836096541,1,696440,2,2015,342210,1
123638,53,Female,Masters,Job Seeker,2109,Cloud,20,Beginner,Instructor-Led,35.47713548909191,93,2,6,9,29.951675832212036,22,47.447047335990845,46,33.34457529058553,55.089021439494566,98.01866081349237,63.61683224067808,29.250747992768634,54.16765279851792,9.0,1,1.8038317241160362,7.459425762753254,147924.12047129747,42153.093419075696,0,667240,9,7118,809643,0
123639,57,Female,High School,Student,3984,Cybersecurity,36,Advanced,Bootcamp,58.50659578753966,14,2,11,48,18.208732656308957,21,68.28655899083891,40,32.61659144447707,88.52758740414617,54.65658329812918,66.55163067622013,48.38612104202237,34.54374527965663,8.0,3,8.369219299777315,9.821301772081057,126384.26799478127,4438.580063509922,1,929105,98,2697,327456,1
123640,58,Female,High School,Professional,8627,Data Science,46,Intermediate,Self-Paced,33.203719205821976,53,3,13,30,12.015685017458528,29,17.510317244507824,106,19.0591966797945,92.75873180612379,49.317510212326944,7.795671982327079,22.22737459000085,61.602712244406746,9.0,2,1.597479928254386,5.464443490992228,27448.829054160797,7937.719045477915,0,186285,30,7622,508969,0
123641,19,Male,Masters,Self Employed,5164,Business Analytics,23,Advanced,Self-Paced,92.99133207142069,55,2,10,24,9.870975371492182,25,6.441221268639752,101,94.70895313414114,32.03591134452681,9.67650176438707,65.21115970192622,72.24715973411557,17.22643376189875,12.0,0,6.592396010657472,2.8427186725576825,29064.3041226248,45879.775304429415,1,608727,16,9615,643106,1
123642,37,Female,PhD,Self Employed,2385,AI,8,Advanced,Self-Paced,54.5413417879807,56,4,18,30,3.501162853252897,24,30.92206126499172,39,56.103058791168955,69.05218473228561,42.349624946077846,46.33090447663981,19.250717588147758,27.041912573981286,7.0,0,2.702156312051412,7.654202585538252,137804.84977303352,8520.615187484687,0,679889,17,9143,293145,0
123643,39,Female,PhD,Job Seeker,6562,Data Science,42,Advanced,Bootcamp,45.35565128554994,24,6,13,7,27.324782729466996,13,48.23868739519791,66,77.47481257479835,80.19947368327857,94.55821138739144,87.60546040304672,8.947176357453257,29.50677005490713,8.0,3,,2.8069259468147045,96541.30645913382,48825.86535078617,1,464747,81,5955,328904,1
123644,56,Female,Bachelors,Self Employed,7294,AI,49,Intermediate,Bootcamp,82.89231296247314,10,4,14,23,6.840125638407793,19,50.15023963327068,113,67.20127179317113,84.73615017989745,65.42901237436249,87.67539400521667,39.285705284916794,34.28802740089844,9.0,3,1.556151750873176,7.219018068494633,111707.42048753754,29842.52802641926,1,840780,76,5377,525391,1
123645,21,Male,PhD,Professional,6603,AI,4,Intermediate,Self-Paced,63.84256256150968,89,6,13,12,14.558364551410449,25,71.64279847125322,64,78.64017976400753,66.72379288448043,7.253024773599048,77.18545678750475,42.95049156772034,10.229605167051147,10.0,2,8.171158549679891,9.136587333249208,43128.086111188946,15197.13384952932,1,220358,15,5081,902069,1
123646,46,Male,Masters,Job Seeker,2733,AI,39,Intermediate,Self-Paced,31.001780768113516,21,5,10,11,5.447576377354087,27,62.33275732263238,106,76.76189568704056,90.76580522273883,47.691087553302644,77.32270297654915,54.09865006599935,49.79990696402092,10.0,0,8.588163869737711,1.8369565531883953,102206.47879463152,11560.104115992392,1,912848,53,8350,843296,1
123647,41,Male,High School,Student,2577,Programming,39,Intermediate,Instructor-Led,28.896108353942907,32,5,16,36,28.75684879770425,24,20.637846929439853,113,96.6568526936939,54.20812374699686,51.09558032432753,66.86218405167395,35.970502848842045,28.57880646262284,9.0,0,7.061900169883348,3.3249228434186957,69219.8171003059,17777.595274511255,1,477980,24,8892,717884,1
123648,18,Male,Masters,Student,7740,Cloud,24,Intermediate,Self-Paced,41.41631232058609,49,6,10,36,7.491574395093753,26,64.1977415109254,70,6.7664621416025135,76.11087348094844,86.59202468582626,63.496807551215326,26.820509512309933,6.292198286175554,4.0,2,,7.789527400324798,47862.90721726732,38244.25471748385,0,836408,12,8568,460676,0
123649,41,Female,Bachelors,Self Employed,9006,Cybersecurity,24,Beginner,Bootcamp,81.1801337556195,14,5,10,18,1.7363439270085044,25,29.32364864267195,32,68.35772390317649,21.188546282392107,77.21517964077023,24.501848736205456,15.87119948701291,58.859098402520594,9.0,0,7.300366019691714,3.723558715385713,14352.365385679705,14803.816479626998,0,396335,25,4666,397579,0
123650,47,Female,Bachelors,Student,1740,Cloud,18,Intermediate,Instructor-Led,56.12183738116259,56,2,6,27,27.534920581011725,21,91.44004065754596,3,84.38557363107252,33.62162392219245,95.32967704726492,35.81484309133717,87.02555482957412,85.61439525779343,11.0,2,3.900200322243682,8.955509628125782,85606.92162303708,43232.14782684364,1,958799,56,2765,818141,1
123651,29,Female,PhD,Student,3478,Programming,9,Beginner,Instructor-Led,34.961557029026515,98,6,10,44,27.893401558274068,27,78.65585576788479,116,6.9156559735739975,35.106300111359324,84.03284277902155,81.780789906505,19.807141035268362,84.5022575236693,5.0,2,,3.562593061542233,17033.874835594637,9918.806928116175,1,519118,57,3589,730107,1
123652,36,Female,Bachelors,Professional,3963,Programming,31,Intermediate,Instructor-Led,23.117830853955468,88,3,10,18,22.642761964535126,29,13.165270145711439,21,66.65795833415244,43.04343999257999,93.6434995467904,53.196187020135746,27.763482371907266,7.623470251194265,11.0,1,3.7414974507271217,9.404903243391407,148458.39120168678,24865.000630996532,0,779991,87,4482,461714,0
123653,54,Female,PhD,Professional,4291,Cybersecurity,20,Intermediate,Instructor-Led,49.716120928778665,49,5,5,49,21.962725895446304,24,36.066558170440864,5,0.4603833381852551,46.69639249585096,20.012309075989478,33.30466404709291,54.91038930901715,66.90661249578925,11.0,1,8.536632885663883,9.522937922368408,148873.59328671792,37128.85806394775,0,632722,13,3498,713685,0
123654,57,Female,Masters,Job Seeker,3249,Programming,7,Advanced,Self-Paced,38.81185012856258,85,5,9,23,26.684500527522147,45,86.71043921302648,17,41.573137425161796,76.5451609591842,94.46410238334346,39.856313241029994,96.44369297008335,17.32691432975002,13.0,2,1.2068820354098082,5.530361964742358,133736.32354542293,43497.89575254951,1,307590,12,5524,394738,1
123655,21,Male,High School,Student,4793,Data Science,45,Intermediate,Instructor-Led,95.91030652276947,9,8,9,22,10.346074658912453,23,8.603512920640643,107,92.914437135101,95.80574250320447,65.44034843205043,87.5571164905906,14.11741965402582,5.793485229248041,8.0,2,4.309919864478454,6.645795598969583,94409.30811772835,24822.386095127673,1,371206,6,7513,613340,1
123656,32,Male,Bachelors,Student,3460,Data Science,45,Beginner,Self-Paced,36.0840575205011,79,6,13,18,11.535618189722022,28,15.90376374575263,78,48.4110014768365,41.12382477139794,75.07177990875991,66.48908216555036,35.05644037448666,69.4254265316515,7.0,4,5.212474258531149,8.250496786944845,130698.65766090548,7642.020808575722,0,395505,36,2336,710704,0
123657,37,Female,High School,Professional,5315,Data Science,49,Intermediate,Self-Paced,76.23615260090074,24,6,11,43,26.777337199331576,21,5.482605805505514,21,39.62422922548144,10.478285316965152,78.8933703142049,48.36957069582704,56.63739949140335,47.669821901961306,13.0,0,,4.753531854466592,108059.40329625606,24152.078826497218,1,420104,62,5785,459838,1
123658,37,Male,Masters,Professional,7955,Cybersecurity,41,Advanced,Instructor-Led,38.32525412815389,8,4,19,3,4.073900479037501,20,52.672063241693166,97,18.05405292779424,50.85955536620078,17.27679393836428,0.7961031557952136,1.743111286428356,74.15152393350503,8.0,2,2.8107734136262628,4.246904159307645,59508.87792811643,28592.95582294235,0,468463,35,8821,532732,0
123659,38,Female,High School,Job Seeker,8550,Data Science,19,Beginner,Instructor-Led,25.16131351877707,85,3,8,15,29.750670515530825,22,38.94531496629862,67,12.45097733027103,21.77724072706353,73.30549085067963,10.507519720929071,5.496753406308807,12.416506646193026,14.0,4,8.225177490794696,4.224289405336542,90017.38880281655,6366.817719094586,0,925668,17,6890,673931,0
123660,27,Female,High School,Job Seeker,1616,Data Science,49,Beginner,Instructor-Led,20.85551587208469,13,5,4,42,5.050140486565084,23,79.07665503621303,39,23.169544238140926,91.3894440788842,22.09200027500676,41.092785040698644,77.44284438716024,96.30505724248367,14.0,1,5.8786034813147126,7.94071506859488,145734.72420519378,44400.13029346824,1,186299,31,1505,965570,1
123661,47,Female,PhD,Self Employed,2985,Cybersecurity,47,Intermediate,Instructor-Led,41.33818754285501,51,2,10,29,17.80143946876406,16,92.82801051781782,18,30.656539374624646,6.939087354310147,83.79479158316465,96.63033377629753,38.63679799809483,16.61714901895269,6.0,3,8.244411536812155,7.245627987476445,71613.28171828152,10748.386396921327,0,301775,47,2545,224843,0
123662,41,Female,PhD,Professional,4349,AI,43,Intermediate,Instructor-Led,92.6017190340873,35,7,12,26,20.2052297081813,22,96.9152013769302,22,48.92792138717784,91.66492008625013,95.60628958891255,29.97593393346246,74.96957739415292,72.68104550700379,4.0,4,4.257474403476008,6.487804458320196,11422.088884094632,4436.759073882357,1,166734,27,1228,503581,1
123663,57,Male,PhD,Professional,3796,Business Analytics,14,Advanced,Bootcamp,38.86745890922487,1,1,8,5,26.223518464955337,26,75.5489496577692,109,40.84599794805482,83.20948472572579,31.29132525955284,1.7976136425494338,95.69925159733808,38.32684399121017,5.0,0,,5.0102153287150895,118977.07061202201,12927.674444791315,1,424223,92,4377,519257,1
123664,57,Female,PhD,Job Seeker,9906,Programming,27,Advanced,Bootcamp,64.21884187957203,21,6,11,47,28.544509060383238,25,6.683643881307844,107,44.61240675275672,70.45215064937805,8.477171164912644,2.44228113356173,72.45097590244345,35.412721970802565,10.0,3,7.6945224797661504,3.6918532832915414,89014.03328595699,48450.16943371704,0,154745,75,6288,244924,0
123665,55,Male,PhD,Student,9709,Cloud,32,Intermediate,Self-Paced,39.325483623440064,58,3,14,4,16.360776565317074,24,52.28678382504468,4,63.71753529139138,65.13964150499478,89.47921804046676,75.24777226818824,77.68204954288088,48.109106067093485,8.0,1,2.884146573339483,8.069630717429467,32527.843082003445,22782.387677826377,0,234127,95,4555,802981,0
123666,20,Female,High School,Professional,2981,Programming,33,Intermediate,Self-Paced,77.08054011782804,20,5,9,47,17.274680437503296,24,49.133692202857326,41,58.53116450600729,30.65134370794993,28.724753004172143,20.810062754884207,6.952365525547643,90.44489536541391,8.0,0,7.188814141017757,3.69818362002774,127142.397305002,33569.0143424139,1,678950,28,6866,669391,1
123667,46,Female,PhD,Job Seeker,7940,Cybersecurity,17,Advanced,Bootcamp,81.3953227091864,70,5,9,0,6.236957399206897,20,46.26833050740904,89,94.68581449315043,7.886954463200658,40.70422611608745,83.39676448693965,52.83031372591203,10.186929674204892,6.0,2,,8.460685232675274,143403.6191079434,20867.22123907319,1,304932,66,1095,556328,1
123668,25,Female,Masters,Professional,4114,Cloud,25,Beginner,Self-Paced,36.6758174603713,55,5,6,3,16.40541540270241,30,46.459539228604484,82,63.706983384445905,12.111759001470801,0.4951652342840229,61.15369769362752,78.38751915083057,57.70456168329241,11.0,1,3.211216582573117,2.8552248076866564,124013.55079097397,35552.35526180819,0,317835,12,9281,968160,0
123669,46,Female,Masters,Student,9898,Programming,27,Advanced,Bootcamp,24.148676522321146,32,6,9,14,10.093380473822343,28,80.27653901484135,98,28.99770627080873,32.9485380478279,17.181547405722874,67.02884302217818,3.2660140640709434,31.838102002946613,6.0,1,,1.3886631727578918,102655.76672852208,25621.51171874893,1,327252,27,4833,613787,1
123670,27,Female,High School,Self Employed,3295,Business Analytics,4,Beginner,Instructor-Led,30.517870948627586,34,3,11,6,4.266592783588786,29,59.35942723549063,81,83.60458135110021,83.82428921174683,95.2077409164187,58.46072527351236,39.966642583559576,41.70403976282735,10.0,3,7.292794580775879,2.9938035066434336,56691.8121328179,15534.580797427605,1,957773,17,1156,433695,1
123671,22,Male,Masters,Self Employed,6437,Business Analytics,22,Advanced,Self-Paced,59.29920828951826,89,5,12,46,20.35762943534159,23,55.445023177769734,96,7.293549311697012,55.433787722100014,91.4552634745347,41.70582625980194,87.08213484601526,12.65315233901333,5.0,1,5.8373014047660075,2.543950093444085,134895.6833428177,36455.87063974845,0,474961,17,5976,197812,0
123672,28,Male,Masters,Self Employed,9972,Cybersecurity,35,Intermediate,Instructor-Led,52.315714484140166,69,5,8,23,18.89878206421561,28,40.861781949209245,16,63.22224957892721,1.3716399027583925,17.49023300338046,33.12174558357618,9.544358359614002,45.14328432670728,11.0,2,,9.896898542802573,20648.620003418706,34848.658968507276,0,898300,18,2690,467848,0
123673,21,Female,Bachelors,Professional,6678,Cybersecurity,51,Beginner,Self-Paced,28.181205916898506,14,3,10,6,29.52667047017304,30,3.5824886986085214,58,15.568767108961268,3.728385129545264,55.568306346739895,20.854278873808163,9.186623462859767,25.821164769248494,10.0,3,6.421343181822432,1.870819514882981,5611.168313570101,24801.03468916163,0,897826,25,5123,436335,0
123674,52,Female,PhD,Professional,9462,Programming,17,Advanced,Bootcamp,29.286235021326288,97,6,12,41,1.1402642276683694,24,7.67599111739089,80,77.27078226665381,17.031625874383472,1.0937133415923062,60.924195722601894,25.442731655967,69.78984200475774,4.0,2,3.5463111415911586,8.252508936142942,108872.95000359099,27483.162042772503,0,715336,24,9510,479419,0
123675,57,Male,Masters,Student,4652,Data Science,8,Advanced,Bootcamp,64.68157695429758,64,3,10,49,25.392742611451492,24,26.48820619322776,119,14.545563383947336,66.02292959912118,47.170561118283196,45.55379467667895,35.605039334187296,81.95672622649826,11.0,1,2.8384265176860635,1.8338521421126392,14578.921675491254,28820.19293443508,0,242317,13,9036,409207,0
123676,29,Male,Masters,Professional,6925,Data Science,10,Intermediate,Bootcamp,99.4153033472797,38,8,9,38,29.416023446573313,25,62.52343709290755,69,16.935212294807712,96.15519829257379,12.96614046950989,97.73274728161103,87.44078819026687,61.42741382519622,5.0,3,8.567642443385381,7.501547460261531,37368.106284771246,15903.478914557345,1,781393,2,3854,882315,1
123677,38,Male,Masters,Self Employed,6361,Cybersecurity,44,Beginner,Bootcamp,94.13235030475806,91,5,8,4,2.1723688980882905,14,46.93567443450758,114,14.861121736935011,49.05424270214391,36.8110477139285,67.34146428586094,61.90155281672681,4.658667563171326,8.0,1,5.014777381490423,3.172683971811273,73377.55365870282,44141.88709859358,0,650075,43,1607,377189,0
123678,33,Female,High School,Self Employed,7237,Business Analytics,23,Intermediate,Self-Paced,90.9101042916375,16,4,4,13,21.570158184191776,28,13.006705613167835,41,69.03571067229784,17.520589675218858,6.720080038028364,91.79980475420122,84.02535428696319,72.61145692341321,9.0,1,8.959538864065175,9.72746350250623,63447.29194662565,2499.870259600273,1,548008,80,8077,803933,1
123679,31,Male,Masters,Self Employed,7623,Cloud,20,Advanced,Bootcamp,26.07950901650211,94,4,8,32,24.65819544308344,28,20.22470453576839,18,80.98207761927728,53.640834232697166,18.1705974646871,75.12712805984032,57.19163698595145,74.55523648895148,,3,9.249836345781635,1.2194368721780622,103149.90166278249,15777.81064373328,1,703970,45,1345,545975,1
123680,38,Male,Bachelors,Job Seeker,6523,Business Analytics,7,Intermediate,Self-Paced,29.086016954931715,58,5,5,41,11.01412195691378,32,59.1403133379377,43,89.1383935623162,86.51725227160493,63.72781646741238,9.446260904764237,34.80705730176648,64.48220874789166,11.0,1,6.221976680996883,9.230244219979054,148032.08178537738,30811.834671919973,1,831848,15,1741,318763,1
123681,44,Male,Masters,Student,3466,Cloud,8,Beginner,Instructor-Led,76.77706478600047,17,7,8,11,14.956814917631293,27,97.623183022856,109,82.6383732442293,51.88458830892944,76.86003645355981,42.10700357917108,53.516450172214725,42.468079572859985,,2,8.459139174591101,6.817885446221312,33669.0592393859,36688.05716269806,1,278632,6,2245,194938,1
123682,53,Male,Bachelors,Self Employed,4207,Cybersecurity,6,Intermediate,Instructor-Led,91.07167143841386,79,1,8,17,2.0471379938892253,23,84.42113215421786,92,58.47976250754423,5.281898400009844,22.07632075470366,95.82751277118179,6.083692143691,32.331661275191614,9.0,0,3.2753700164761907,9.434586109487812,106769.23004481895,25794.790439408705,1,288223,28,2738,408120,1
123683,18,Female,High School,Job Seeker,3710,Cloud,32,Advanced,Bootcamp,44.0706357435623,14,6,11,9,1.5149527198819968,20,34.155037714430705,17,59.97862590966285,26.188590941053402,50.74956320006013,22.56871944911023,41.1225474814228,89.81963568303404,5.0,1,3.725470040428352,3.675615055781348,67299.98896538731,1230.1818274516875,0,194433,5,5986,838911,0
123684,18,Female,Bachelors,Professional,5954,Cloud,41,Intermediate,Bootcamp,59.84463222843027,40,5,9,39,15.497915959065914,25,60.41136964554965,6,84.95417717712856,51.16921336908001,67.63831333365809,74.16775544978368,42.09025126020005,89.94395742517308,6.0,3,2.553946618971943,3.1654097725378114,143008.4544986326,3152.360082853184,1,968392,98,2771,498587,1
123685,39,Male,Masters,Professional,2529,Business Analytics,51,Intermediate,Self-Paced,51.26777276579838,72,5,12,24,3.72227106870358,22,18.193496895570714,78,75.02642007665193,24.541416185265742,40.09359465624607,48.5404777431471,8.094923874847183,43.653392265689675,6.0,4,6.478124657849453,5.059141417560219,120462.599715059,17295.872635452437,0,583801,40,1857,720471,0
123686,32,Male,PhD,Job Seeker,1179,Programming,33,Intermediate,Bootcamp,30.92538233451169,96,7,11,12,1.1412110885878715,25,49.02532054011529,13,71.56460821295676,17.854820673129502,34.1827037731682,43.497756018138375,17.871169279606246,16.815225953604962,7.0,2,7.275756353349197,4.223507850645676,92653.07010814654,36676.148586711504,0,592360,28,5273,394655,0
123687,37,Male,High School,Student,3695,Business Analytics,41,Beginner,Instructor-Led,53.612476655466885,96,8,15,42,2.305043927178436,19,56.9542962975928,43,69.11187368073828,57.00274722829983,10.364193439668167,58.79009745600595,44.33870418024796,59.33856660937852,7.0,3,3.1156350163509186,3.013582076197395,79744.8980675047,20127.481829948883,0,667717,65,2715,729042,0
123688,20,Female,Masters,Self Employed,9802,Data Science,25,Beginner,Instructor-Led,53.803608866523945,49,3,8,24,29.333323446221943,21,30.774720901605292,112,70.8931332022189,46.81019866773328,85.17733856808566,12.166053740075956,83.80801074813435,60.6431593607342,10.0,0,3.523462649921671,8.72775704146262,75093.71492228261,47261.58000525623,1,667090,41,6555,843505,1
123689,31,Male,PhD,Job Seeker,5420,AI,45,Intermediate,Self-Paced,70.95639079844429,7,7,11,48,29.983379391177508,22,76.87424660767154,32,86.0479151606742,78.89058645504782,80.91719226205548,22.63634195802605,44.87796787627985,10.885655673486582,8.0,0,3.2601108122073708,1.6809980961562463,105158.56229994266,30110.48208464856,1,132278,7,6744,853136,1
123690,26,Female,Bachelors,Job Seeker,1960,Data Science,13,Beginner,Self-Paced,80.13168392638354,45,2,6,4,19.963064767036943,22,95.67805329788884,35,79.36442662136155,80.81466916614241,9.292489685960915,69.18492674722556,26.73527929395011,57.84538428634216,8.0,1,8.168373810958286,4.989445648173861,95095.62622518466,1466.11712686035,1,824811,2,4074,156878,1
123691,36,Female,Bachelors,Self Employed,8358,Programming,27,Advanced,Bootcamp,82.8872073211512,76,9,6,46,9.463705509971808,30,69.86414493922369,45,45.76569263492676,23.92684322637799,18.928079637273896,61.13424707996038,18.687350399719772,85.89547009136781,,3,6.459483852686547,5.534651717283754,145508.06893939574,653.9566678858799,1,697868,71,9976,607570,1
123692,57,Male,Bachelors,Job Seeker,3775,Business Analytics,14,Advanced,Bootcamp,33.130087780275716,15,6,12,43,4.880114300483225,25,24.127292261361344,113,79.48369074623393,62.495769868291276,5.498235446990007,15.017276724175987,84.88839913122081,55.18577268297719,7.0,7,2.4062302538414406,2.0466019581697954,38098.090814184725,11370.764606964583,1,428224,41,2853,654708,1
123693,51,Male,Masters,Self Employed,2281,AI,24,Beginner,Instructor-Led,69.10557125530394,75,4,5,5,8.817222682257883,21,79.96233419873481,17,4.03196900020718,22.388895474021453,46.781825526207186,7.739171761002628,52.00556580752734,67.13770315461906,7.0,1,9.776097038382364,2.2319824825060612,134186.93977312924,46787.57096381527,0,582407,63,1485,973581,0
123694,21,Male,Bachelors,Job Seeker,8888,AI,10,Intermediate,Bootcamp,38.47317492360673,92,5,8,20,17.83175904545784,20,1.8673409043062361,89,53.446097237062126,67.79891743197163,29.08836875462325,19.316866003037912,92.0357280675526,98.43777611660369,5.0,2,5.71664236724846,7.951695869335161,146276.364357137,3690.2067521801196,1,498636,50,2151,309924,1
123695,50,Male,PhD,Self Employed,2417,Data Science,36,Intermediate,Bootcamp,81.97197681678051,85,7,9,25,5.277896747243343,18,47.254401366320266,67,71.51508950681699,85.11493763028598,66.14453113281998,31.827971011175514,58.719975808519756,33.90838483567301,8.0,1,1.7913797438386876,8.65155346545468,62033.82972767617,550.7074143078661,1,619346,58,8392,557898,1
123696,54,Male,Bachelors,PROFESSIONAL,1740,Cloud,25,Advanced,Instructor-Led,59.517597130449985,25,6,10,45,21.367627972325998,36,88.59547464411669,77,97.05917558933189,11.797549113294526,31.088835940128966,91.71809055019861,69.2194264846126,72.40741447434584,6.0,0,4.160995640184844,7.749223372444947,13469.972322730511,4113.0547318804665,1,497885,87,8702,138622,1
123697,19,Female,Masters,Self Employed,7721,Business Analytics,25,Beginner,Self-Paced,48.567447842293454,91,4,14,29,24.027591539240262,21,20.790139962253086,78,44.62587988281995,48.44986810266245,42.449817625692376,59.956501951208644,75.27341760674221,27.134968071570164,7.0,2,6.8863343733628355,3.3811611013407026,58571.45363516327,49974.90517551591,0,278368,51,4145,486565,0
123698,44,Male,High School,Job Seeker,5555,Data Science,34,Advanced,Instructor-Led,89.96432136343363,26,5,8,10,1.3152348834084888,22,78.8502967060759,56,18.371626630189674,95.15632366031875,71.3921069076485,24.90221212755347,86.83369820306497,79.25462528993245,5.0,2,,7.9240950963031995,42745.48540670086,36490.72954071571,1,904999,83,7955,121370,1
123699,34,Male,High School,Job Seeker,4086,Programming,43,Intermediate,Bootcamp,89.27667754730736,11,4,11,9,6.034007022553057,36,43.20263204041163,103,47.44153446365923,15.733792289933234,66.9266838139032,94.81581528070694,24.622202503473467,87.07775139377601,5.0,1,6.458754340199631,4.463732965430488,76788.93698277719,38629.08386390394,0,857675,59,5631,131623,0
123700,48,Female,Masters,Student,1470,AI,6,Intermediate,Instructor-Led,94.08283782514738,22,6,11,16,17.048827480982393,18,95.7176359063276,71,25.580901371209052,65.8627997469889,2.2306376830497743,83.57649180901568,87.86285822495282,34.23546279048212,8.0,1,1.6262009045215864,4.826153615777427,55144.60663498786,7578.797294052292,1,586870,81,8006,597970,1
123701,58,Male,PhD,Professional,8027,Cloud,41,Advanced,Instructor-Led,65.91710599909396,65,3,9,27,10.315339790060516,36,66.37172698708036,115,14.340187931335057,92.37637575498903,0.1088146003994761,56.587164103353146,4.851368753980479,16.11302811144151,4.0,4,7.029962436645834,2.3922344725299522,9342.082362302048,3690.4924870699683,0,981691,56,7302,862199,0
123702,23,Female,Masters,Job Seeker,2189,Programming,28,Advanced,Bootcamp,74.05413350158366,78,4,7,46,9.33927289083661,24,74.35016875241381,105,83.93072357696157,64.25731903368069,73.84027704177717,40.31589888881146,71.1789498702736,31.22075181365571,9.0,2,3.6729593547888637,9.23627625771439,131362.56431559927,42032.382319621705,1,836344,54,9341,680240,1
123703,48,Male,Bachelors,Professional,6788,Cybersecurity,45,Advanced,Bootcamp,54.3550094690377,67,4,10,42,23.809579841144092,23,59.85667563838823,27,99.54672034610331,26.912683866169353,29.060823066986007,38.61480088544177,88.8466645470452,80.14618562589266,8.0,0,1.3813313511333765,6.062297463028676,52531.35457479783,11987.71515686362,1,303294,62,1784,937585,1
123704,20,Male,Bachelors,Job Seeker,4575,Business Analytics,31,Intermediate,Bootcamp,92.05890441024843,73,5,8,3,2.835456748166024,28,97.40877015613243,21,2.2232475317419564,54.04271233061596,97.58281560427803,69.48654805903075,88.66393321762796,22.325273973859016,4.0,1,4.038963382063214,6.502118287469875,84635.07740985416,5294.45770373591,0,322145,1,1044,753374,0
123705,57,Male,High School,Student,2144,Programming,20,Beginner,Instructor-Led,58.96558485814747,42,4,14,11,24.152305380036147,24,43.15844766934528,60,13.594724929650958,6.254220604263894,84.47962605991127,64.58926120531576,57.04011387822071,28.608774868099385,4.0,0,3.678960685331348,8.317258816062681,100189.73285441914,47824.26266111177,0,955372,57,5102,425737,0
